config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qft_12_circuit,qft,12,circuit,0.027072451253482115,0.027072451253482115,0.027072451253482115,0.10250000000000004,0.10250000000000004,89750.0,17950.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qft_13_circuit,qft,13,circuit,0.02653044619422593,0.02653044619422593,0.02653044619422593,0.04749999999999999,0.04749999999999999,95250.0,19050.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qft_14_circuit,qft,14,circuit,0.015742340966921092,0.015742340966921092,0.015742340966921092,0.01749999999999996,0.01749999999999996,98250.0,19650.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qft_15_circuit,qft,15,circuit,0.002480676691729067,0.002480676691729067,0.002480676691729067,0.0024999999999999467,0.0024999999999999467,99750.0,19950.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qft_4_circuit,qft,4,circuit,0.018097586206896568,0.018097586206896568,0.018097586206896568,0.9275,0.9275,7250.0,1450.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qft_5_circuit,qft,5,circuit,0.01923076923076924,0.01923076923076924,0.01923076923076924,0.87,0.87,13000.0,2600.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qft_6_circuit,qft,6,circuit,0.02446587301587302,0.02446587301587302,0.02446587301587302,0.8425,0.8425,15750.0,3150.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qft_7_circuit,qft,7,circuit,0.02836142857142858,0.02836142857142858,0.02836142857142858,0.79,0.79,21000.0,4200.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qft_8_circuit,qft,8,circuit,0.03191999999999999,0.03191999999999999,0.03191999999999999,0.7,0.7,30000.0,6000.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qft_9_circuit,qft,9,circuit,0.033765121951219564,0.033765121951219564,0.033765121951219564,0.5900000000000001,0.5900000000000001,41000.0,8200.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qnn_10_circuit,qnn,10,circuit,0.03383344827586211,0.03383344827586211,0.03383344827586211,0.42000000000000004,0.42000000000000004,58000.0,11600.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qnn_11_circuit,qnn,11,circuit,0.03192821548821561,0.03192821548821561,0.03192821548821561,0.25749999999999995,0.25749999999999995,74250.0,14850.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qnn_12_circuit,qnn,12,circuit,0.030892325581395222,0.030892325581395222,0.030892325581395222,0.14,0.14,86000.0,17200.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qnn_13_circuit,qnn,13,circuit,0.02878085106383007,0.02878085106383007,0.02878085106383007,0.06000000000000005,0.06000000000000005,94000.0,18800.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qnn_14_circuit,qnn,14,circuit,0.024152680412372535,0.024152680412372535,0.024152680412372535,0.030000000000000027,0.030000000000000027,97000.0,19400.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qnn_15_circuit,qnn,15,circuit,0.007287581863978378,0.007287581863978378,0.007287581863978378,0.007499999999999951,0.007499999999999951,99250.0,19850.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qnn_4_circuit,qnn,4,circuit,0.014859473684210521,0.014859473684210521,0.014859473684210521,0.905,0.905,9500.0,1900.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qnn_5_circuit,qnn,5,circuit,0.016626666666666665,0.016626666666666665,0.016626666666666665,0.8875,0.8875,11250.0,2250.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qnn_6_circuit,qnn,6,circuit,0.020759491525423723,0.020759491525423723,0.020759491525423723,0.8525,0.8525,14750.0,2950.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qnn_7_circuit,qnn,7,circuit,0.028120000000000003,0.028120000000000003,0.028120000000000003,0.8,0.8,20000.0,4000.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qnn_8_circuit,qnn,8,circuit,0.028866981132075482,0.028866981132075482,0.028866981132075482,0.735,0.735,26500.0,5300.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,qnn_9_circuit,qnn,9,circuit,0.03433500000000003,0.03433500000000003,0.03433500000000003,0.6,0.6,40000.0,8000.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,random_10_circuit,random,10,circuit,0.0334576623376623,0.0334576623376623,0.0334576623376623,0.4225,0.4225,57750.0,11550.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,random_11_circuit,random,11,circuit,0.029920126582278488,0.029920126582278488,0.029920126582278488,0.20999999999999996,0.20999999999999996,79000.0,15800.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,random_12_circuit,random,12,circuit,0.02878584269662948,0.02878584269662948,0.02878584269662948,0.10999999999999999,0.10999999999999999,89000.0,17800.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,random_13_circuit,random,13,circuit,0.027163157894737104,0.027163157894737104,0.027163157894737104,0.050000000000000044,0.050000000000000044,95000.0,19000.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,random_14_circuit,random,14,circuit,0.017690204081630332,0.017690204081630332,0.017690204081630332,0.020000000000000018,0.020000000000000018,98000.0,19600.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,random_15_circuit,random,15,circuit,0.004919698492461741,0.004919698492461741,0.004919698492461741,0.0050000000000000044,0.0050000000000000044,99500.0,19900.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,random_4_circuit,random,4,circuit,0.01348846153846153,0.01348846153846153,0.01348846153846153,0.935,0.935,6500.0,1300.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,random_5_circuit,random,5,circuit,0.014554761904761907,0.014554761904761907,0.014554761904761907,0.895,0.895,10500.0,2100.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,random_6_circuit,random,6,circuit,0.021172982456140348,0.021172982456140348,0.021172982456140348,0.8575,0.8575,14250.0,2850.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,random_7_circuit,random,7,circuit,0.02174411764705883,0.02174411764705883,0.02174411764705883,0.7875,0.7875,21250.0,4250.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,random_8_circuit,random,8,circuit,0.029914482758620697,0.029914482758620697,0.029914482758620697,0.71,0.71,29000.0,5800.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,random_9_circuit,random,9,circuit,0.03303365853658537,0.03303365853658537,0.03303365853658537,0.5900000000000001,0.5900000000000001,41000.0,8200.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,vqe_10_circuit,vqe,10,circuit,0.021400638297872424,0.021400638297872424,0.021400638297872424,0.8825000000000001,0.8825000000000001,11750.0,2350.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,vqe_11_circuit,vqe,11,circuit,0.0240800000000002,0.0240800000000002,0.0240800000000002,0.9,0.9,10000.0,2000.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,vqe_12_circuit,vqe,12,circuit,0.02642888888888911,0.02642888888888911,0.02642888888888911,0.8875,0.8875,11250.0,2250.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,vqe_13_circuit,vqe,13,circuit,0.026937058823529928,0.026937058823529928,0.026937058823529928,0.83,0.83,17000.0,3400.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,vqe_14_circuit,vqe,14,circuit,0.03988144927536191,0.03988144927536191,0.03988144927536191,0.8275,0.8275,17250.0,3450.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,vqe_15_circuit,vqe,15,circuit,0.0357802564102559,0.0357802564102559,0.0357802564102559,0.8049999999999999,0.8049999999999999,19500.0,3900.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,vqe_4_circuit,vqe,4,circuit,0.005131818181818226,0.005131818181818226,0.005131818181818226,0.9725,0.9725,2750.0,550.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,vqe_5_circuit,vqe,5,circuit,0.01558818181818174,0.01558818181818174,0.01558818181818174,0.945,0.945,5500.0,1100.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,vqe_6_circuit,vqe,6,circuit,0.008116666666666574,0.008116666666666574,0.008116666666666574,0.9475,0.9475,5250.0,1050.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,vqe_7_circuit,vqe,7,circuit,0.02108999999999998,0.02108999999999998,0.02108999999999998,0.9375,0.9375,6250.0,1250.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,vqe_8_circuit,vqe,8,circuit,0.015295483870967753,0.015295483870967753,0.015295483870967753,0.9225,0.9225,7750.0,1550.0,1
b50_lb2_k5_eps0p005,aggregate_only_sync,uniform,5,vqe_9_circuit,vqe,9,circuit,0.01875411764705894,0.01875411764705894,0.01875411764705894,0.915,0.915,8500.0,1700.0,1
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,dj_10_circuit,dj,10,circuit,0.029279452054794573,0.038479999999999875,0.039412499999999864,0.84,0.84,3200.0,3200.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,dj_11_circuit,dj,11,circuit,0.03339999999999991,0.03446258457591781,0.0346753086419752,0.8075,0.8075,3850.0,3850.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,dj_12_circuit,dj,12,circuit,0.03778095238095219,0.04174394465705007,0.04206772151898707,0.8025,0.8025,3950.0,3950.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,dj_13_circuit,dj,13,circuit,0.034219047619047475,0.052046470588235076,0.05394999999999979,0.8,0.8,4000.0,4000.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,dj_14_circuit,dj,14,circuit,0.044157281553397695,0.04868427761757949,0.04957079646017672,0.7775,0.7775,4450.0,4450.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,dj_15_circuit,dj,15,circuit,0.04679285714285656,0.05701677966101627,0.05825847457627051,0.74,0.74,5200.0,5200.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,dj_4_circuit,dj,4,circuit,0.007549999999999987,0.0168851282051282,0.01917307692307691,0.9625,0.9625,750.0,750.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,dj_5_circuit,dj,5,circuit,0.011125000000000017,0.01253806100217867,0.01256470588235297,0.9325,0.9325,1350.0,1350.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,dj_6_circuit,dj,6,circuit,0.01595294117647058,0.018728717948717975,0.019400000000000032,0.915,0.915,1700.0,1700.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,dj_7_circuit,dj,7,circuit,0.018413725490196067,0.02357374137137598,0.02379878048780489,0.8975,0.8975,2050.0,2050.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,dj_8_circuit,dj,8,circuit,0.023842105263157908,0.026850566893424094,0.02716269841269847,0.9025,0.9025,1950.0,1950.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,dj_9_circuit,dj,9,circuit,0.02363571428571433,0.03216251155624036,0.03304745762711862,0.855,0.855,2900.0,2900.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qaoa_10_circuit,qaoa,10,circuit,0.05012927927927923,0.05182604361370722,0.0521158878504674,0.4,0.4,12000.0,12000.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qaoa_11_circuit,qaoa,11,circuit,0.0517520746887958,0.05439083112550224,0.054404430379745884,0.355,0.355,12900.0,12900.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qaoa_12_circuit,qaoa,12,circuit,0.05559597315436131,0.057277862021465134,0.05751603053435004,0.255,0.255,14900.0,14900.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qaoa_13_circuit,qaoa,13,circuit,0.05972823129251803,0.061381192052978206,0.06148749999999735,0.19999999999999996,0.19999999999999996,16000.0,16000.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qaoa_14_circuit,qaoa,14,circuit,0.06657857142856854,0.06965936186599127,0.06971967213114734,0.255,0.255,14900.0,14900.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qaoa_15_circuit,qaoa,15,circuit,0.04641986301369533,0.05737115210939973,0.05760741839761989,0.08750000000000002,0.08750000000000002,18250.0,18250.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qaoa_4_circuit,qaoa,4,circuit,0.018674509803921564,0.02279758865248229,0.0237053191489362,0.88,0.88,2400.0,2400.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qaoa_5_circuit,qaoa,5,circuit,0.02338157894736843,0.02528051858254104,0.025396153846153836,0.7975,0.7975,4050.0,4050.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qaoa_6_circuit,qaoa,6,circuit,0.02500934065934065,0.029335742574257404,0.02983217821782176,0.74,0.74,5200.0,5200.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qaoa_7_circuit,qaoa,7,circuit,0.03296219512195122,0.03813755413805711,0.0384926380368098,0.6225,0.6225,7550.0,7550.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qaoa_8_circuit,qaoa,8,circuit,0.03641708074534163,0.04082073105298456,0.04149436619718309,0.5974999999999999,0.5974999999999999,8050.0,8050.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qaoa_9_circuit,qaoa,9,circuit,0.041427419354838714,0.04451043478260859,0.04509999999999985,0.47250000000000003,0.47250000000000003,10550.0,10550.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qft_10_circuit,qft,10,circuit,0.026610869565217403,0.027555521857599814,0.027740054495912814,0.07999999999999996,0.07999999999999996,18400.0,18400.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qft_11_circuit,qft,11,circuit,0.024846373056994574,0.026576731601731136,0.026689583333332875,0.03500000000000003,0.03500000000000003,19300.0,19300.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qft_12_circuit,qft,12,circuit,0.011763291139240368,0.013952588832487144,0.013961421319796786,0.012499999999999956,0.012499999999999956,19750.0,19750.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qft_13_circuit,qft,13,circuit,0.0,0.001988170426065114,0.0024852130325813925,0.0,0.0,20000.0,20000.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qft_14_circuit,qft,14,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qft_15_circuit,qft,15,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qft_4_circuit,qft,4,circuit,0.025829710144927544,0.028242600633197647,0.028630303030303034,0.8275,0.8275,3450.0,3450.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qft_5_circuit,qft,5,circuit,0.02698529411764706,0.03062804210327575,0.03106414141414142,0.745,0.745,5100.0,5100.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qft_6_circuit,qft,6,circuit,0.0291293103448276,0.03383803652968038,0.03458333333333335,0.6475,0.6475,7050.0,7050.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qft_7_circuit,qft,7,circuit,0.031576315789473695,0.03593166666666666,0.03639583333333333,0.52,0.52,9600.0,9600.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qft_8_circuit,qft,8,circuit,0.029922992700729924,0.030647720685111988,0.03066363636363636,0.31000000000000005,0.31000000000000005,13800.0,13800.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qft_9_circuit,qft,9,circuit,0.02831940298507466,0.028960721082528344,0.029112650602409668,0.16749999999999998,0.16749999999999998,16650.0,16650.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qnn_10_circuit,qnn,10,circuit,0.03093101983002839,0.03473745902196831,0.035209467455621264,0.11750000000000005,0.11750000000000005,17650.0,17650.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qnn_11_circuit,qnn,11,circuit,0.028112005277044768,0.03170676687382556,0.03172837837837822,0.05249999999999999,0.05249999999999999,18950.0,18950.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qnn_12_circuit,qnn,12,circuit,0.02049102564102555,0.026974027420736364,0.02800416666666611,0.025000000000000022,0.025000000000000022,19500.0,19500.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qnn_13_circuit,qnn,13,circuit,0.0024850877192981544,0.006776923028239598,0.007244206549118551,0.0024999999999999467,0.0024999999999999467,19950.0,19950.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qnn_14_circuit,qnn,14,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qnn_15_circuit,qnn,15,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qnn_4_circuit,qnn,4,circuit,0.01938030303030303,0.028671316763617137,0.028987096774193553,0.845,0.845,3100.0,3100.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qnn_5_circuit,qnn,5,circuit,0.026813253012048188,0.028833067570727136,0.029286813186813178,0.7725,0.7725,4550.0,4550.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qnn_6_circuit,qnn,6,circuit,0.026984848484848483,0.03683153029784321,0.0386608695652174,0.7075,0.7075,5850.0,5850.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qnn_7_circuit,qnn,7,circuit,0.032713265306122466,0.0349341846419327,0.03530983606557377,0.525,0.525,9500.0,9500.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qnn_8_circuit,qnn,8,circuit,0.03362826086956518,0.037296554901880156,0.037872935779816555,0.42500000000000004,0.42500000000000004,11500.0,11500.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,qnn_9_circuit,qnn,9,circuit,0.034242105263157845,0.035491482356242554,0.03559337979094078,0.24,0.24,15200.0,15200.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,random_10_circuit,random,10,circuit,0.030682681564245567,0.0419389786756453,0.0425772727272727,0.10499999999999998,0.10499999999999998,17900.0,17900.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,random_11_circuit,random,11,circuit,0.025690909090908667,0.027805159733708847,0.02818272251308904,0.03749999999999998,0.03749999999999998,19250.0,19250.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,random_12_circuit,random,12,circuit,0.013711675126903383,0.016926827929140714,0.01769387755101984,0.015000000000000013,0.015000000000000013,19700.0,19700.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,random_13_circuit,random,13,circuit,0.002482832080200405,0.004428249770154142,0.004914572864321775,0.0024999999999999467,0.0024999999999999467,19950.0,19950.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,random_14_circuit,random,14,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,random_15_circuit,random,15,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,random_4_circuit,random,4,circuit,0.013183333333333339,0.02370172305545866,0.024686170212765944,0.865,0.865,2700.0,2700.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,random_5_circuit,random,5,circuit,0.02355581395348836,0.02568951871657753,0.026204545454545446,0.83,0.83,3400.0,3400.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,random_6_circuit,random,6,circuit,0.028671311475409845,0.034318820128761,0.03474406779661017,0.6950000000000001,0.6950000000000001,6100.0,6100.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,random_7_circuit,random,7,circuit,0.03199161676646705,0.033579550860582674,0.0336163101604278,0.5425,0.5425,9150.0,9150.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,random_8_circuit,random,8,circuit,0.033107692307692296,0.035250799297321056,0.03540505050505053,0.36750000000000005,0.36750000000000005,12650.0,12650.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,random_9_circuit,random,9,circuit,0.029647798742138375,0.04052449345094891,0.041384496124030966,0.20499999999999996,0.20499999999999996,15900.0,15900.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,vqe_10_circuit,vqe,10,circuit,0.03289080459770115,0.03586782608695639,0.03633478260869552,0.8125,0.8125,3750.0,3750.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,vqe_11_circuit,vqe,11,circuit,0.03168529411764718,0.032411412024269184,0.032561224489795926,0.815,0.815,3700.0,3700.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,vqe_12_circuit,vqe,12,circuit,0.03771813186813165,0.0426147345767573,0.04338823529411743,0.795,0.795,4100.0,4100.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,vqe_13_circuit,vqe,13,circuit,0.045910169491525085,0.05192078227760419,0.053105607476634925,0.7324999999999999,0.7324999999999999,5350.0,5350.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,vqe_14_circuit,vqe,14,circuit,0.057959090909090134,0.06073634085212975,0.06126666666666611,0.725,0.725,5500.0,5500.0,5
b50_lb2_k5_eps0p005,hierarchical_local_aggregate,confidence,1,vqe_15_circuit,vqe,15,circuit,0.054881034482758335,0.05588899401252255,0.05603951048950954,0.6425000000000001,0.6425000000000001,7150.0,7150.0,5
